unix_timestamp,datetime_utc,open,high,low,close
1775721600,2026-04-09 08:00:00,1.332,1.3365,1.3306,1.3352
1775725200,2026-04-09 09:00:00,1.3351,1.339,1.3337,1.3381
1775728800,2026-04-09 10:00:00,1.3381,1.3385,1.3329,1.3329
1775732400,2026-04-09 11:00:00,1.3328,1.3356,1.3255,1.3297
1775736000,2026-04-09 12:00:00,1.3297,1.3327,1.3262,1.3313
1775739600,2026-04-09 13:00:00,1.3314,1.3328,1.3264,1.3295
1775743200,2026-04-09 14:00:00,1.3296,1.3338,1.3218,1.3326
1775746800,2026-04-09 15:00:00,1.3327,1.3553,1.33,1.3523
1775750400,2026-04-09 16:00:00,1.3523,1.3598,1.3462,1.3524
1775754000,2026-04-09 17:00:00,1.3523,1.3603,1.3517,1.3585
1775757600,2026-04-09 18:00:00,1.3586,1.3594,1.3504,1.3553
1775761200,2026-04-09 19:00:00,1.3553,1.3607,1.352,1.3559
1775764800,2026-04-09 20:00:00,1.3558,1.3593,1.3534,1.3566
1775768400,2026-04-09 21:00:00,1.3567,1.3613,1.3511,1.3534
1775772000,2026-04-09 22:00:00,1.3535,1.3696,1.3517,1.3525
1775775600,2026-04-09 23:00:00,1.3525,1.3534,1.3418,1.3438
1775779200,2026-04-10 00:00:00,1.3438,1.3478,1.3407,1.3451
1775782800,2026-04-10 01:00:00,1.3451,1.3505,1.3403,1.3435
1775786400,2026-04-10 02:00:00,1.3435,1.3471,1.3417,1.3433
1775790000,2026-04-10 03:00:00,1.3433,1.3459,1.3408,1.3412
1775793600,2026-04-10 04:00:00,1.3412,1.3488,1.3412,1.3463
1775797200,2026-04-10 05:00:00,1.3463,1.3487,1.3427,1.3436
1775800800,2026-04-10 06:00:00,1.3437,1.3468,1.3393,1.3422
1775804400,2026-04-10 07:00:00,1.3422,1.3431,1.3356,1.337
1775808000,2026-04-10 08:00:00,1.337,1.3467,1.3348,1.3395
1775811600,2026-04-10 09:00:00,1.3394,1.343,1.3359,1.3387
1775815200,2026-04-10 10:00:00,1.3388,1.3408,1.3359,1.3374
1775818800,2026-04-10 11:00:00,1.3374,1.3438,1.337,1.3415
1775822400,2026-04-10 12:00:00,1.3415,1.3473,1.3397,1.3431
1775826000,2026-04-10 13:00:00,1.3431,1.3454,1.3379,1.3445
1775829600,2026-04-10 14:00:00,1.3445,1.3581,1.3431,1.358
1775833200,2026-04-10 15:00:00,1.3579,1.362,1.3461,1.3478
1775836800,2026-04-10 16:00:00,1.3479,1.354,1.3475,1.3515
1775840400,2026-04-10 17:00:00,1.3515,1.356,1.3487,1.3553
1775844000,2026-04-10 18:00:00,1.3554,1.36,1.353,1.3597
1775847600,2026-04-10 19:00:00,1.3597,1.3633,1.3582,1.3631
1775851200,2026-04-10 20:00:00,1.363,1.366,1.3597,1.3642
1775854800,2026-04-10 21:00:00,1.3641,1.3642,1.3575,1.3604
1775858400,2026-04-10 22:00:00,1.3605,1.3612,1.3547,1.3563
1775862000,2026-04-10 23:00:00,1.3563,1.3569,1.3543,1.3559
1775865600,2026-04-11 00:00:00,1.3559,1.3565,1.3532,1.3541
1775869200,2026-04-11 01:00:00,1.3541,1.3541,1.3488,1.3532
1775872800,2026-04-11 02:00:00,1.3532,1.357,1.3527,1.355
1775876400,2026-04-11 03:00:00,1.3549,1.357,1.3502,1.3506
1775880000,2026-04-11 04:00:00,1.3506,1.352,1.3481,1.3509
1775883600,2026-04-11 05:00:00,1.3509,1.3514,1.3461,1.3476
1775887200,2026-04-11 06:00:00,1.3476,1.3476,1.344,1.3464
1775890800,2026-04-11 07:00:00,1.3464,1.348,1.3457,1.3464
1775894400,2026-04-11 08:00:00,1.3465,1.3486,1.3449,1.3455
1775898000,2026-04-11 09:00:00,1.3455,1.349,1.3422,1.3479
1775901600,2026-04-11 10:00:00,1.3479,1.3481,1.3457,1.3472
1775905200,2026-04-11 11:00:00,1.3471,1.3499,1.3441,1.3457
1775908800,2026-04-11 12:00:00,1.3456,1.3465,1.3425,1.3446
1775912400,2026-04-11 13:00:00,1.3445,1.345,1.34,1.3449
1775916000,2026-04-11 14:00:00,1.345,1.349,1.3417,1.3424
1775919600,2026-04-11 15:00:00,1.3424,1.3467,1.3394,1.346
1775923200,2026-04-11 16:00:00,1.3461,1.3584,1.3456,1.3548
1775926800,2026-04-11 17:00:00,1.3547,1.3564,1.3511,1.3531
1775930400,2026-04-11 18:00:00,1.3532,1.3671,1.3515,1.3642
1775934000,2026-04-11 19:00:00,1.3642,1.3752,1.3626,1.3712
1775937600,2026-04-11 20:00:00,1.3712,1.3728,1.3581,1.3616
1775941200,2026-04-11 21:00:00,1.3615,1.3662,1.3596,1.3623
1775944800,2026-04-11 22:00:00,1.3622,1.3699,1.36,1.3617
1775948400,2026-04-11 23:00:00,1.3616,1.3616,1.3513,1.3546
1775952000,2026-04-12 00:00:00,1.3547,1.3548,1.3514,1.3537
1775955600,2026-04-12 01:00:00,1.3536,1.3559,1.326,1.3296
1775959200,2026-04-12 02:00:00,1.3296,1.3378,1.3254,1.3345
1775962800,2026-04-12 03:00:00,1.3344,1.3364,1.33,1.3302
1775966400,2026-04-12 04:00:00,1.3302,1.3308,1.3271,1.3279
1775970000,2026-04-12 05:00:00,1.3279,1.3311,1.3268,1.3305
1775973600,2026-04-12 06:00:00,1.3305,1.3321,1.3288,1.3295
1775977200,2026-04-12 07:00:00,1.3295,1.331,1.3274,1.3298
1775980800,2026-04-12 08:00:00,1.3297,1.3321,1.3278,1.3287
1775984400,2026-04-12 09:00:00,1.3288,1.3321,1.3266,1.3304
1775988000,2026-04-12 10:00:00,1.3304,1.3329,1.3295,1.3306
1775991600,2026-04-12 11:00:00,1.3306,1.3339,1.33,1.333
1775995200,2026-04-12 12:00:00,1.333,1.3346,1.3277,1.3311
1775998800,2026-04-12 13:00:00,1.331,1.3328,1.3232,1.3235
1776002400,2026-04-12 14:00:00,1.3235,1.3275,1.3215,1.3224
1776006000,2026-04-12 15:00:00,1.3224,1.3253,1.3193,1.3239
1776009600,2026-04-12 16:00:00,1.3239,1.3283,1.3234,1.3282
1776013200,2026-04-12 17:00:00,1.3283,1.3341,1.3273,1.3328
1776016800,2026-04-12 18:00:00,1.3329,1.3341,1.33,1.331
1776020400,2026-04-12 19:00:00,1.3311,1.3318,1.33,1.3311
1776024000,2026-04-12 20:00:00,1.331,1.3395,1.3296,1.3367
1776027600,2026-04-12 21:00:00,1.3368,1.3391,1.3338,1.3365
1776031200,2026-04-12 22:00:00,1.3365,1.3365,1.3232,1.3283
1776034800,2026-04-12 23:00:00,1.3282,1.3282,1.3225,1.3247
1776038400,2026-04-13 00:00:00,1.3246,1.3335,1.3234,1.3317
1776042000,2026-04-13 01:00:00,1.3316,1.3328,1.3264,1.3322
1776045600,2026-04-13 02:00:00,1.3322,1.3331,1.3245,1.3255
1776049200,2026-04-13 03:00:00,1.3254,1.3288,1.3243,1.3254
1776052800,2026-04-13 04:00:00,1.3254,1.3272,1.3193,1.323
1776056400,2026-04-13 05:00:00,1.3229,1.3321,1.3219,1.3316
1776060000,2026-04-13 06:00:00,1.3315,1.3374,1.3311,1.3345
1776063600,2026-04-13 07:00:00,1.3346,1.3355,1.3254,1.3254
1776067200,2026-04-13 08:00:00,1.3255,1.3285,1.3226,1.3256
1776070800,2026-04-13 09:00:00,1.3256,1.3304,1.3247,1.3266
1776074400,2026-04-13 10:00:00,1.3266,1.3268,1.3235,1.325
1776078000,2026-04-13 11:00:00,1.325,1.3279,1.3247,1.3255
1776081600,2026-04-13 12:00:00,1.3256,1.3336,1.3234,1.332
1776085200,2026-04-13 13:00:00,1.3321,1.3413,1.3277,1.3396
1776088800,2026-04-13 14:00:00,1.3396,1.3468,1.3319,1.3459
1776092400,2026-04-13 15:00:00,1.3458,1.3462,1.3313,1.3345
1776096000,2026-04-13 16:00:00,1.3345,1.3422,1.3294,1.3397
1776099600,2026-04-13 17:00:00,1.3397,1.3455,1.3372,1.3379
1776103200,2026-04-13 18:00:00,1.338,1.3406,1.3343,1.3404
1776106800,2026-04-13 19:00:00,1.3404,1.3557,1.3392,1.3533
1776110400,2026-04-13 20:00:00,1.3533,1.3556,1.3467,1.347
1776114000,2026-04-13 21:00:00,1.3469,1.3535,1.3437,1.3508
1776117600,2026-04-13 22:00:00,1.3508,1.3771,1.3501,1.3747
1776121200,2026-04-13 23:00:00,1.3747,1.3839,1.3709,1.3756
1776124800,2026-04-14 00:00:00,1.3757,1.3775,1.3607,1.3621
1776128400,2026-04-14 01:00:00,1.3621,1.3682,1.3594,1.3667
1776132000,2026-04-14 02:00:00,1.3667,1.3708,1.3647,1.3682
1776135600,2026-04-14 03:00:00,1.3681,1.3681,1.3655,1.3672
1776139200,2026-04-14 04:00:00,1.3672,1.3682,1.3602,1.3635
1776142800,2026-04-14 05:00:00,1.3636,1.3654,1.3613,1.3623
1776146400,2026-04-14 06:00:00,1.3623,1.3731,1.3623,1.3716
1776150000,2026-04-14 07:00:00,1.3715,1.3773,1.3678,1.3682
1776153600,2026-04-14 08:00:00,1.3683,1.3756,1.3667,1.3735
1776157200,2026-04-14 09:00:00,1.3735,1.3762,1.3712,1.3733
1776160800,2026-04-14 10:00:00,1.3734,1.3734,1.3691,1.3702
1776164400,2026-04-14 11:00:00,1.3701,1.3744,1.368,1.3692
1776168000,2026-04-14 12:00:00,1.3692,1.3716,1.365,1.3673
1776171600,2026-04-14 13:00:00,1.3673,1.3936,1.3671,1.3926
1776175200,2026-04-14 14:00:00,1.3927,1.3955,1.3718,1.3719
1776178800,2026-04-14 15:00:00,1.3719,1.3792,1.3672,1.3745
1776182400,2026-04-14 16:00:00,1.3745,1.3809,1.366,1.3684
1776186000,2026-04-14 17:00:00,1.3684,1.3741,1.3651,1.3688
1776189600,2026-04-14 18:00:00,1.3688,1.3704,1.3521,1.3546
1776193200,2026-04-14 19:00:00,1.3545,1.3609,1.3526,1.3607
1776196800,2026-04-14 20:00:00,1.3608,1.3615,1.3552,1.3569
1776200400,2026-04-14 21:00:00,1.3569,1.3621,1.3561,1.3601
1776204000,2026-04-14 22:00:00,1.3601,1.3656,1.3553,1.3584
1776207600,2026-04-14 23:00:00,1.3584,1.366,1.3572,1.3617
1776211200,2026-04-15 00:00:00,1.3617,1.3668,1.3576,1.3621
1776214800,2026-04-15 01:00:00,1.3621,1.3651,1.3589,1.3624
1776218400,2026-04-15 02:00:00,1.3623,1.364,1.3553,1.3571
1776222000,2026-04-15 03:00:00,1.3571,1.3583,1.3559,1.3578
1776225600,2026-04-15 04:00:00,1.3577,1.3606,1.3574,1.3592
1776229200,2026-04-15 05:00:00,1.3591,1.3614,1.3551,1.3588
1776232800,2026-04-15 06:00:00,1.3589,1.3589,1.3542,1.3557
1776236400,2026-04-15 07:00:00,1.3556,1.3568,1.3503,1.352
1776240000,2026-04-15 08:00:00,1.352,1.3572,1.3509,1.3557
1776243600,2026-04-15 09:00:00,1.3557,1.3562,1.3507,1.3526
1776247200,2026-04-15 10:00:00,1.3525,1.3596,1.3517,1.3562
1776250800,2026-04-15 11:00:00,1.3562,1.3647,1.3562,1.3636
