unix_timestamp,datetime_utc,open,high,low,close
1767661200,2026-01-06 01:00:00,3216.1,3247.3,3215.83,3218.32
1767664800,2026-01-06 02:00:00,3218.33,3224.36,3208.72,3217.1
1767668400,2026-01-06 03:00:00,3217.1,3233.5,3214.12,3225.1
1767672000,2026-01-06 04:00:00,3225.1,3233.52,3222.95,3222.96
1767675600,2026-01-06 05:00:00,3222.95,3229.51,3217.12,3218.72
1767679200,2026-01-06 06:00:00,3218.71,3253.76,3218.07,3241.15
1767682800,2026-01-06 07:00:00,3241.15,3242.75,3211.37,3219.24
1767686400,2026-01-06 08:00:00,3219.24,3228.48,3214.52,3220.14
1767690000,2026-01-06 09:00:00,3220.13,3229.6,3217.5,3223
1767693600,2026-01-06 10:00:00,3223,3231.72,3221.42,3228.94
1767697200,2026-01-06 11:00:00,3228.94,3242.98,3227.03,3238.08
1767700800,2026-01-06 12:00:00,3238.09,3245.87,3236.28,3238.67
1767704400,2026-01-06 13:00:00,3238.66,3239.61,3230,3238.3
1767708000,2026-01-06 14:00:00,3238.3,3308.86,3238.3,3278.09
1767711600,2026-01-06 15:00:00,3278.1,3301.99,3261.43,3272.32
1767715200,2026-01-06 16:00:00,3272.31,3279.36,3234.32,3251.97
1767718800,2026-01-06 17:00:00,3251.96,3259.62,3190.01,3196.43
1767722400,2026-01-06 18:00:00,3196.43,3232.63,3183.27,3218.91
1767726000,2026-01-06 19:00:00,3218.92,3229.8,3213.5,3223.57
1767729600,2026-01-06 20:00:00,3223.57,3250.89,3223.11,3241.71
1767733200,2026-01-06 21:00:00,3241.72,3300.35,3238.47,3276.18
1767736800,2026-01-06 22:00:00,3276.18,3290.55,3265.52,3277.63
1767740400,2026-01-06 23:00:00,3277.62,3301.6,3275.8,3296.84
1767744000,2026-01-07 00:00:00,3296.83,3296.84,3255.36,3257.99
1767747600,2026-01-07 01:00:00,3258,3272.34,3239.44,3245.04
1767751200,2026-01-07 02:00:00,3245.05,3274.03,3239.73,3270.08
1767754800,2026-01-07 03:00:00,3270.08,3282.14,3265.13,3266.83
1767758400,2026-01-07 04:00:00,3266.84,3271.81,3252.94,3256.21
1767762000,2026-01-07 05:00:00,3256.21,3262.57,3246.75,3248.63
1767765600,2026-01-07 06:00:00,3248.62,3259.91,3247.81,3250.97
1767769200,2026-01-07 07:00:00,3250.97,3262.61,3250.78,3255.31
1767772800,2026-01-07 08:00:00,3255.31,3263.37,3253.01,3254.45
1767776400,2026-01-07 09:00:00,3254.45,3254.58,3198.54,3200.18
1767780000,2026-01-07 10:00:00,3200.17,3222.24,3196.23,3218.44
1767783600,2026-01-07 11:00:00,3218.44,3227.84,3216.84,3220.24
1767787200,2026-01-07 12:00:00,3220.25,3222.56,3211.36,3213.14
1767790800,2026-01-07 13:00:00,3213.14,3229.05,3202.24,3212.04
1767794400,2026-01-07 14:00:00,3212.05,3212.05,3166.14,3191.54
1767798000,2026-01-07 15:00:00,3191.54,3193.26,3144.37,3164.7
1767801600,2026-01-07 16:00:00,3164.71,3179.69,3149.95,3157.31
1767805200,2026-01-07 17:00:00,3157.31,3171.27,3146.43,3152.06
1767808800,2026-01-07 18:00:00,3152.06,3165.36,3133.68,3146.37
1767812400,2026-01-07 19:00:00,3146.38,3155.59,3125.42,3146.02
1767816000,2026-01-07 20:00:00,3146.02,3151.37,3128.13,3139.18
1767819600,2026-01-07 21:00:00,3139.14,3152.72,3138.4,3150.11
1767823200,2026-01-07 22:00:00,3150.11,3165.86,3143.96,3153
1767826800,2026-01-07 23:00:00,3153.01,3181.78,3143.71,3168.72
1767830400,2026-01-08 00:00:00,3168.72,3175.37,3155.21,3170.53
1767834000,2026-01-08 01:00:00,3170.54,3181.36,3168.39,3175.76
1767837600,2026-01-08 02:00:00,3175.77,3184.39,3148.5,3159.43
1767841200,2026-01-08 03:00:00,3159.43,3166.7,3133.56,3142.88
1767844800,2026-01-08 04:00:00,3142.88,3158.96,3138.8,3154.01
1767848400,2026-01-08 05:00:00,3154.02,3161.24,3142.22,3143.63
1767852000,2026-01-08 06:00:00,3143.63,3146.16,3104.37,3105.38
1767855600,2026-01-08 07:00:00,3105.39,3132.86,3090.04,3128.28
1767859200,2026-01-08 08:00:00,3128.29,3136.56,3113.88,3116.83
1767862800,2026-01-08 09:00:00,3116.83,3124.06,3105.55,3111.89
1767866400,2026-01-08 10:00:00,3111.9,3133.03,3096.68,3128.18
1767870000,2026-01-08 11:00:00,3128.19,3131.54,3112.57,3121.24
1767873600,2026-01-08 12:00:00,3121.25,3121.49,3085.16,3095.76
1767877200,2026-01-08 13:00:00,3095.76,3102.73,3090.73,3097.12
1767880800,2026-01-08 14:00:00,3097.11,3097.11,3054.65,3077.4
1767884400,2026-01-08 15:00:00,3077.39,3112.35,3067.37,3104.2
1767888000,2026-01-08 16:00:00,3104.19,3123.63,3090.2,3122.31
1767891600,2026-01-08 17:00:00,3122.31,3140,3110.34,3134.95
1767895200,2026-01-08 18:00:00,3134.95,3135.5,3114.9,3120.22
1767898800,2026-01-08 19:00:00,3120.22,3129.07,3104.01,3111.53
1767902400,2026-01-08 20:00:00,3111.53,3111.53,3089.39,3107.29
1767906000,2026-01-08 21:00:00,3107.3,3123.24,3107.3,3118.75
1767909600,2026-01-08 22:00:00,3118.76,3130.38,3107.75,3119.12
1767913200,2026-01-08 23:00:00,3119.13,3122.24,3105.87,3106.65
1767916800,2026-01-09 00:00:00,3106.66,3117.65,3104.45,3115.83
1767920400,2026-01-09 01:00:00,3115.84,3148.41,3081.34,3105.82
1767924000,2026-01-09 02:00:00,3105.83,3126.11,3103.61,3109.49
1767927600,2026-01-09 03:00:00,3109.5,3121.24,3103.01,3119.6
1767931200,2026-01-09 04:00:00,3119.6,3124.11,3112.14,3116.53
1767934800,2026-01-09 05:00:00,3116.54,3121,3113.75,3118.5
1767938400,2026-01-09 06:00:00,3118.51,3125.71,3117.53,3123.2
1767942000,2026-01-09 07:00:00,3123.21,3123.79,3110.39,3111.2
1767945600,2026-01-09 08:00:00,3111.21,3115.37,3067.44,3082.49
1767949200,2026-01-09 09:00:00,3082.49,3100.87,3081.93,3092.39
1767952800,2026-01-09 10:00:00,3092.39,3099.43,3088.36,3096.65
1767956400,2026-01-09 11:00:00,3096.64,3104.59,3088.49,3090.36
1767960000,2026-01-09 12:00:00,3090.36,3096.16,3082.05,3084.55
1767963600,2026-01-09 13:00:00,3084.56,3111.17,3083.44,3098.56
1767967200,2026-01-09 14:00:00,3098.56,3099,3062,3078.93
1767970800,2026-01-09 15:00:00,3078.94,3143,3058.69,3112.08
1767974400,2026-01-09 16:00:00,3112.08,3145.45,3111,3133.13
1767978000,2026-01-09 17:00:00,3133.13,3135,3104.66,3114.41
1767981600,2026-01-09 18:00:00,3114.4,3118.56,3073.65,3094.97
1767985200,2026-01-09 19:00:00,3094.96,3094.96,3068.94,3080.6
1767988800,2026-01-09 20:00:00,3080.6,3091.37,3071.26,3073.65
1767992400,2026-01-09 21:00:00,3073.66,3093.35,3065.23,3086.1
1767996000,2026-01-09 22:00:00,3086.1,3088.59,3074.4,3086.27
1767999600,2026-01-09 23:00:00,3086.27,3093.3,3083.8,3088.4
1768003200,2026-01-10 00:00:00,3088.4,3090.04,3081.7,3083.25
1768006800,2026-01-10 01:00:00,3083.25,3091.37,3083.24,3090.11
1768010400,2026-01-10 02:00:00,3090.12,3094.61,3083.37,3088.07
1768014000,2026-01-10 03:00:00,3088.07,3089,3080.1,3086.51
1768017600,2026-01-10 04:00:00,3086.51,3087.68,3077.99,3079.74
1768021200,2026-01-10 05:00:00,3079.73,3087.89,3079.73,3086.54
1768024800,2026-01-10 06:00:00,3086.54,3088.65,3083.37,3087.49
1768028400,2026-01-10 07:00:00,3087.5,3093.38,3087.49,3092.77
1768032000,2026-01-10 08:00:00,3092.77,3093.05,3087.37,3090.29
1768035600,2026-01-10 09:00:00,3090.29,3099.02,3089.39,3096.09
1768039200,2026-01-10 10:00:00,3096.1,3104.12,3094.06,3102.96
1768042800,2026-01-10 11:00:00,3102.96,3104.01,3095,3096.99
1768046400,2026-01-10 12:00:00,3096.99,3104.01,3093.76,3099.46
1768050000,2026-01-10 13:00:00,3099.47,3099.47,3093.67,3094.94
1768053600,2026-01-10 14:00:00,3094.94,3096.55,3088.81,3091.64
1768057200,2026-01-10 15:00:00,3091.65,3096.38,3091.64,3095.64
1768060800,2026-01-10 16:00:00,3095.63,3097.53,3092,3095.35
1768064400,2026-01-10 17:00:00,3095.35,3099.37,3092.1,3092.95
1768068000,2026-01-10 18:00:00,3092.95,3094.03,3090.65,3092.85
1768071600,2026-01-10 19:00:00,3092.85,3093.9,3090.08,3092.12
1768075200,2026-01-10 20:00:00,3092.13,3093.3,3089.05,3089.71
1768078800,2026-01-10 21:00:00,3089.71,3090.15,3084.46,3086.09
1768082400,2026-01-10 22:00:00,3086.09,3089.51,3078.71,3080.74
1768086000,2026-01-10 23:00:00,3080.73,3089.56,3079.93,3086.72
1768089600,2026-01-11 00:00:00,3086.72,3092.71,3084.46,3091.98
1768093200,2026-01-11 01:00:00,3091.98,3095.32,3089.64,3095.31
1768096800,2026-01-11 02:00:00,3095.32,3097.29,3092.02,3092.49
1768100400,2026-01-11 03:00:00,3092.5,3097.53,3091.87,3096.78
1768104000,2026-01-11 04:00:00,3096.78,3099.01,3094.72,3098.22
1768107600,2026-01-11 05:00:00,3098.23,3102.42,3096.43,3099.32
1768111200,2026-01-11 06:00:00,3099.33,3101.15,3090,3097.19
1768114800,2026-01-11 07:00:00,3097.19,3098.41,3092.4,3095.32
1768118400,2026-01-11 08:00:00,3095.32,3108.23,3092.7,3103.38
1768122000,2026-01-11 09:00:00,3103.38,3109.78,3100.81,3104.42
1768125600,2026-01-11 10:00:00,3104.43,3108.33,3102.59,3107.76
1768129200,2026-01-11 11:00:00,3107.77,3107.77,3103.37,3105.22
1768132800,2026-01-11 12:00:00,3105.22,3116.74,3105,3114.16
1768136400,2026-01-11 13:00:00,3114.16,3116.32,3106.99,3109.46
1768140000,2026-01-11 14:00:00,3109.46,3129.19,3108.97,3125.46
1768143600,2026-01-11 15:00:00,3125.46,3131,3110.12,3118.22
1768147200,2026-01-11 16:00:00,3118.22,3147.27,3115.63,3129.44
1768150800,2026-01-11 17:00:00,3129.45,3133.89,3118.26,3126.89
1768154400,2026-01-11 18:00:00,3126.89,3133.89,3120.64,3129.44
1768158000,2026-01-11 19:00:00,3129.43,3133.01,3119,3124.36
1768161600,2026-01-11 20:00:00,3124.36,3124.37,3101.95,3115.1
1768165200,2026-01-11 21:00:00,3115.09,3126.15,3107.6,3121.11
1768168800,2026-01-11 22:00:00,3121.11,3121.11,3106.49,3109.61
1768172400,2026-01-11 23:00:00,3109.6,3125.91,3092.59,3123.45
1768176000,2026-01-12 00:00:00,3123.46,3127.46,3097.24,3119.9
1768179600,2026-01-12 01:00:00,3119.9,3137.28,3114.01,3124.9
1768183200,2026-01-12 02:00:00,3124.9,3167.95,3122.61,3157.65
1768186800,2026-01-12 03:00:00,3157.65,3171.49,3151.52,3152.55
1768190400,2026-01-12 04:00:00,3152.56,3163.9,3148.7,3159.42
1768194000,2026-01-12 05:00:00,3159.42,3166.9,3155.38,3158.89
1768197600,2026-01-12 06:00:00,3158.89,3166.05,3152.61,3154.79
1768201200,2026-01-12 07:00:00,3154.8,3161.45,3133.52,3135.34
1768204800,2026-01-12 08:00:00,3135.33,3147.62,3101.48,3115.47
1768208400,2026-01-12 09:00:00,3115.47,3124.86,3111,3116.31
1768212000,2026-01-12 10:00:00,3116.32,3119.88,3104.17,3106.88
1768215600,2026-01-12 11:00:00,3106.87,3121.44,3106.32,3115.43
1768219200,2026-01-12 12:00:00,3115.43,3122.75,3112.62,3117.17
1768222800,2026-01-12 13:00:00,3117.17,3120.32,3105.57,3109.14
1768226400,2026-01-12 14:00:00,3109.14,3117.51,3065.55,3105.41
1768230000,2026-01-12 15:00:00,3105.37,3133.52,3092.88,3130.17
1768233600,2026-01-12 16:00:00,3130.17,3146.66,3120.65,3130.88
1768237200,2026-01-12 17:00:00,3130.88,3137.02,3083.5,3104.88
1768240800,2026-01-12 18:00:00,3104.89,3119.26,3095.54,3108.28
1768244400,2026-01-12 19:00:00,3108.28,3121.96,3097.09,3121.83
1768248000,2026-01-12 20:00:00,3121.82,3127.75,3100,3102.57
1768251600,2026-01-12 21:00:00,3102.57,3106.8,3083.54,3092.4
1768255200,2026-01-12 22:00:00,3092.4,3107.43,3092.4,3095.42
1768258800,2026-01-12 23:00:00,3095.43,3098.96,3088.47,3095.75
1768262400,2026-01-13 00:00:00,3095.75,3109.96,3093.28,3108.59
1768266000,2026-01-13 01:00:00,3108.59,3114.39,3091.96,3097.66
1768269600,2026-01-13 02:00:00,3097.67,3108.42,3097.66,3101.44
1768273200,2026-01-13 03:00:00,3101.44,3119.01,3101.43,3116.14
1768276800,2026-01-13 04:00:00,3116.14,3123.44,3112.46,3122.57
1768280400,2026-01-13 05:00:00,3122.57,3146.55,3121.6,3131.82
1768284000,2026-01-13 06:00:00,3131.82,3137.76,3123.8,3134.41
1768287600,2026-01-13 07:00:00,3134.41,3135.82,3122,3122.01
1768291200,2026-01-13 08:00:00,3122,3137.95,3122,3135.99
1768294800,2026-01-13 09:00:00,3135.99,3148.33,3129.06,3138.57
1768298400,2026-01-13 10:00:00,3138.57,3141.84,3129.99,3134.73
1768302000,2026-01-13 11:00:00,3134.73,3139.07,3131.24,3133.95
1768305600,2026-01-13 12:00:00,3133.95,3137.99,3130,3135.12
1768309200,2026-01-13 13:00:00,3135.13,3161.76,3130.01,3142.44
1768312800,2026-01-13 14:00:00,3142.43,3165.94,3130.05,3145.01
1768316400,2026-01-13 15:00:00,3145.01,3188.47,3133.22,3184.41
1768320000,2026-01-13 16:00:00,3184.41,3196.35,3172,3180.79
1768323600,2026-01-13 17:00:00,3180.8,3187.69,3172.99,3180.15
1768327200,2026-01-13 18:00:00,3180.16,3214.94,3178.25,3201.14
1768330800,2026-01-13 19:00:00,3201.15,3218.61,3191.51,3215.9
1768334400,2026-01-13 20:00:00,3215.91,3220,3190.56,3204.59
1768338000,2026-01-13 21:00:00,3204.6,3217.43,3201.36,3209.81
1768341600,2026-01-13 22:00:00,3209.81,3367.79,3209.81,3331.18
1768345200,2026-01-13 23:00:00,3331.19,3347.56,3314.67,3325.82
1768348800,2026-01-14 00:00:00,3325.83,3336.56,3315.15,3324.57
1768352400,2026-01-14 01:00:00,3324.58,3345,3321.28,3336.7
1768356000,2026-01-14 02:00:00,3336.7,3357.56,3321.01,3327.11
1768359600,2026-01-14 03:00:00,3327.11,3352.18,3321,3351.95
1768363200,2026-01-14 04:00:00,3351.94,3364.64,3335.64,3338.9
1768366800,2026-01-14 05:00:00,3338.9,3339.23,3325.6,3330.52
1768370400,2026-01-14 06:00:00,3330.52,3335.49,3322.01,3334.33
1768374000,2026-01-14 07:00:00,3334.33,3342.83,3327.67,3335.78
1768377600,2026-01-14 08:00:00,3335.78,3342.64,3327.34,3327.35
1768381200,2026-01-14 09:00:00,3327.34,3335.19,3324.7,3328.32
1768384800,2026-01-14 10:00:00,3328.32,3333.19,3304.06,3312.99
1768388400,2026-01-14 11:00:00,3312.99,3313.75,3282.59,3286.22
1768392000,2026-01-14 12:00:00,3286.22,3299.24,3280.48,3296.44
1768395600,2026-01-14 13:00:00,3296.43,3307.93,3289.1,3302.79
1768399200,2026-01-14 14:00:00,3302.79,3358,3302.02,3349.21
1768402800,2026-01-14 15:00:00,3349.22,3362.17,3327.62,3345.81
1768406400,2026-01-14 16:00:00,3345.81,3402.89,3345.22,3370.26
1768410000,2026-01-14 17:00:00,3370.26,3381.32,3338.51,3342.41
1768413600,2026-01-14 18:00:00,3342.4,3354.16,3315.51,3339.41
1768417200,2026-01-14 19:00:00,3339.4,3400.01,3332.02,3367.42
1768420800,2026-01-14 20:00:00,3367.42,3392.94,3361.97,3383.68
1768424400,2026-01-14 21:00:00,3383.67,3383.67,3357.46,3372.99
1768428000,2026-01-14 22:00:00,3372.99,3374.42,3347.83,3349.09
1768431600,2026-01-14 23:00:00,3349.1,3369.5,3349.09,3354.92
1768435200,2026-01-15 00:00:00,3354.92,3355.8,3318.73,3331.35
1768438800,2026-01-15 01:00:00,3331.35,3342.85,3317.18,3325.04
1768442400,2026-01-15 02:00:00,3325.05,3332.42,3305.7,3314.27
1768446000,2026-01-15 03:00:00,3314.28,3321.66,3278,3286.55
1768449600,2026-01-15 04:00:00,3286.56,3308.46,3284.84,3305.16
1768453200,2026-01-15 05:00:00,3305.16,3315.49,3302.58,3310.59
1768456800,2026-01-15 06:00:00,3310.6,3323.65,3309.64,3315.99
1768460400,2026-01-15 07:00:00,3316,3335.15,3314.4,3330
1768464000,2026-01-15 08:00:00,3329.99,3338.97,3320.17,3336.45
1768467600,2026-01-15 09:00:00,3336.44,3375,3330.05,3365.99
1768471200,2026-01-15 10:00:00,3365.99,3378.75,3357.18,3364.11
1768474800,2026-01-15 11:00:00,3364.1,3365.88,3347.38,3349.96
1768478400,2026-01-15 12:00:00,3349.96,3370.96,3344.07,3369.42
1768482000,2026-01-15 13:00:00,3369.41,3384.19,3356.93,3371.3
1768485600,2026-01-15 14:00:00,3371.29,3382.83,3322.57,3342.31
1768489200,2026-01-15 15:00:00,3342.3,3358.21,3285.79,3330.65
1768492800,2026-01-15 16:00:00,3330.66,3335.53,3310,3330.71
1768496400,2026-01-15 17:00:00,3330.71,3337.56,3296.49,3301.46
1768500000,2026-01-15 18:00:00,3301.46,3307.51,3273.72,3288.39
1768503600,2026-01-15 19:00:00,3288.38,3301.95,3276.96,3295.48
1768507200,2026-01-15 20:00:00,3295.47,3306.91,3276.7,3288.23
1768510800,2026-01-15 21:00:00,3288.23,3305.82,3284.28,3299.14
1768514400,2026-01-15 22:00:00,3299.13,3319.24,3296.33,3309.11
1768518000,2026-01-15 23:00:00,3309.11,3323.32,3302.24,3318.69
1768521600,2026-01-16 00:00:00,3318.7,3326.79,3315.98,3317.2
1768525200,2026-01-16 01:00:00,3317.21,3321.51,3301.99,3313.84
1768528800,2026-01-16 02:00:00,3313.85,3313.85,3291.89,3303.63
1768532400,2026-01-16 03:00:00,3303.63,3307.96,3294.64,3295.21
1768536000,2026-01-16 04:00:00,3295.22,3305,3277.04,3287.97
1768539600,2026-01-16 05:00:00,3287.97,3316,3284.22,3309.23
1768543200,2026-01-16 06:00:00,3309.23,3316.99,3302.7,3313.99
1768546800,2026-01-16 07:00:00,3314,3316,3302.21,3309.41
1768550400,2026-01-16 08:00:00,3309.42,3319.97,3308.53,3313.35
1768554000,2026-01-16 09:00:00,3313.36,3316.52,3307.09,3307.44
